index,geneSymbols,ensembl
KEGG_BASAL_TRANSCRIPTION_FACTORS,"['GTF2A1', 'GTF2A1L', 'GTF2A2', 'GTF2B', 'GTF2E1', 'GTF2E2', 'GTF2F1', 'GTF2F2', 'GTF2H1', 'GTF2H2', 'GTF2H3', 'GTF2H4', 'GTF2I', 'GTF2IRD1', 'STON1', 'TAF1', 'TAF10', 'TAF11', 'TAF12', 'TAF13', 'TAF1L', 'TAF2', 'TAF4', 'TAF4B', 'TAF5', 'TAF5L', 'TAF6', 'TAF6L', 'TAF7', 'TAF7L', 'TAF9', 'TAF9B', 'TBP', 'TBPL1', 'TBPL2']","['ENSG00000165417', 'ENSG00000242441', 'ENSG00000140307', 'ENSG00000137947', 'ENSG00000153767', 'ENSG00000197265', 'ENSG00000125651', 'ENSG00000188342', 'ENSG00000110768', 'ENSG00000145736', 'ENSG00000111358', 'ENSG00000213780', 'ENSG00000263001', 'ENSG00000006704', 'ENSG00000243244', 'ENSG00000147133', 'ENSG00000166337', 'ENSG00000064995', 'ENSG00000120656', 'ENSG00000197780', 'ENSG00000122728', 'ENSG00000064313', 'ENSG00000130699', 'ENSG00000141384', 'ENSG00000148835', 'ENSG00000135801', 'ENSG00000106290', 'ENSG00000162227', 'ENSG00000178913', 'ENSG00000102387', 'ENSG00000273841', 'ENSG00000187325', 'ENSG00000112592', 'ENSG00000028839', 'ENSG00000182521']"
KEGG_NON_HOMOLOGOUS_END_JOINING,"['DCLRE1C', 'DNTT', 'FEN1', 'LIG4', 'MRE11', 'NHEJ1', 'POLL', 'POLM', 'PRKDC', 'RAD50', 'XRCC4', 'XRCC5', 'XRCC6']","['ENSG00000152457', 'ENSG00000107447', 'ENSG00000168496', 'ENSG00000174405', 'ENSG00000020922', 'ENSG00000187736', 'ENSG00000166169', 'ENSG00000122678', 'ENSG00000253729', 'ENSG00000113522', 'ENSG00000152422', 'ENSG00000079246', 'ENSG00000196419']"
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,"['BET1', 'BET1L', 'BNIP1', 'GOSR1', 'GOSR2', 'SEC22B', 'SNAP23', 'SNAP25', 'SNAP29', 'SNAP47', 'STX10', 'STX11', 'STX12', 'STX16', 'STX17', 'STX18', 'STX19', 'STX1A', 'STX1B', 'STX2', 'STX3', 'STX4', 'STX5', 'STX6', 'STX7', 'STX8', 'TSNARE1', 'USE1', 'VAMP1', 'VAMP2', 'VAMP3', 'VAMP4', 'VAMP5', 'VAMP7', 'VAMP8', 'VTI1A', 'VTI1B', 'YKT6']","['ENSG00000105829', 'ENSG00000177951', 'ENSG00000113734', 'ENSG00000108587', 'ENSG00000108433', 'ENSG00000265808', 'ENSG00000092531', 'ENSG00000132639', 'ENSG00000099940', 'ENSG00000143740', 'ENSG00000104915', 'ENSG00000135604', 'ENSG00000117758', 'ENSG00000124222', 'ENSG00000136874', 'ENSG00000168818', 'ENSG00000178750', 'ENSG00000106089', 'ENSG00000099365', 'ENSG00000111450', 'ENSG00000166900', 'ENSG00000103496', 'ENSG00000162236', 'ENSG00000135823', 'ENSG00000079950', 'ENSG00000170310', 'ENSG00000171045', 'ENSG00000053501', 'ENSG00000139190', 'ENSG00000220205', 'ENSG00000049245', 'ENSG00000117533', 'ENSG00000168899', 'ENSG00000124333', 'ENSG00000118640', 'ENSG00000151532', 'ENSG00000100568', 'ENSG00000106636']"
KEGG_LYSOSOME,"['ABCA2', 'ABCB9', 'ACP2', 'ACP5', 'AGA', 'AP1B1', 'AP1G1', 'AP1M1', 'AP1M2', 'AP1S1', 'AP1S2', 'AP1S3', 'AP3B1', 'AP3B2', 'AP3D1', 'AP3M1', 'AP3M2', 'AP3S1', 'AP3S2', 'AP4B1', 'AP4E1', 'AP4M1', 'AP4S1', 'ARSA', 'ARSB', 'ARSG', 'ASAH1', 'ATP6AP1', 'ATP6V0A1', 'ATP6V0A2', 'ATP6V0A4', 'ATP6V0B', 'ATP6V0C', 'ATP6V0D1', 'ATP6V0D2', 'ATP6V1H', 'CD164', 'CD63', 'CD68', 'CLN3', 'CLN5', 'CLTA', 'CLTB', 'CLTC', 'CLTCL1', 'CTNS', 'CTSA', 'CTSB', 'CTSC', 'CTSD', 'CTSE', 'CTSF', 'CTSG', 'CTSH', 'CTSK', 'CTSL', 'CTSO', 'CTSS', 'CTSV', 'CTSW', 'CTSZ', 'DNASE2', 'DNASE2B', 'ENTPD4', 'FUCA1', 'GAA', 'GALC', 'GALNS', 'GBA1', 'GGA1', 'GGA2', 'GGA3', 'GLA', 'GLB1', 'GM2A', 'GNPTAB', 'GNPTG', 'GNS', 'GUSB', 'HEXA', 'HEXB', 'HGSNAT', 'HYAL1', 'IDS', 'IDUA', 'IGF2R', 'LAMP1', 'LAMP2', 'LAMP3', 'LAPTM4A', 'LAPTM4B', 'LAPTM5', 'LGMN', 'LIPA', 'M6PR', 'MAN2B1', 'MANBA', 'MCOLN1', 'MFSD8', 'NAGA', 'NAGLU', 'NAGPA', 'NAPSA', 'NEU1', 'NPC1', 'NPC2', 'PLA2G15', 'PPT1', 'PPT2', 'PSAP', 'PSAPL1', 'SCARB2', 'SGSH', 'SLC11A1', 'SLC11A2', 'SLC17A5', 'SMPD1', 'SORT1', 'SUMF1', 'TCIRG1', 'TPP1']","['ENSG00000107331', 'ENSG00000150967', 'ENSG00000134575', 'ENSG00000102575', 'ENSG00000038002', 'ENSG00000100280', 'ENSG00000166747', 'ENSG00000072958', 'ENSG00000129354', 'ENSG00000106367', 'ENSG00000182287', 'ENSG00000152056', 'ENSG00000132842', 'ENSG00000103723', 'ENSG00000065000', 'ENSG00000185009', 'ENSG00000070718', 'ENSG00000177879', 'ENSG00000157823', 'ENSG00000134262', 'ENSG00000081014', 'ENSG00000221838', 'ENSG00000100478', 'ENSG00000100299', 'ENSG00000113273', 'ENSG00000141337', 'ENSG00000104763', 'ENSG00000071553', 'ENSG00000033627', 'ENSG00000185344', 'ENSG00000105929', 'ENSG00000117410', 'ENSG00000185883', 'ENSG00000159720', 'ENSG00000147614', 'ENSG00000047249', 'ENSG00000135535', 'ENSG00000135404', 'ENSG00000129226', 'ENSG00000188603', 'ENSG00000102805', 'ENSG00000122705', 'ENSG00000175416', 'ENSG00000141367', 'ENSG00000070371', 'ENSG00000040531', 'ENSG00000064601', 'ENSG00000164733', 'ENSG00000109861', 'ENSG00000117984', 'ENSG00000196188', 'ENSG00000174080', 'ENSG00000100448', 'ENSG00000103811', 'ENSG00000143387', 'ENSG00000135047', 'ENSG00000256043', 'ENSG00000163131', 'ENSG00000136943', 'ENSG00000172543', 'ENSG00000101160', 'ENSG00000105612', 'ENSG00000137976', 'ENSG00000197217', 'ENSG00000179163', 'ENSG00000171298', 'ENSG00000054983', 'ENSG00000141012', 'ENSG00000177628', 'ENSG00000100083', 'ENSG00000103365', 'ENSG00000125447', 'ENSG00000102393', 'ENSG00000170266', 'ENSG00000196743', 'ENSG00000111670', 'ENSG00000090581', 'ENSG00000135677', 'ENSG00000169919', 'ENSG00000213614', 'ENSG00000049860', 'ENSG00000165102', 'ENSG00000114378', 'ENSG00000010404', 'ENSG00000127415', 'ENSG00000197081', 'ENSG00000185896', 'ENSG00000005893', 'ENSG00000078081', 'ENSG00000068697', 'ENSG00000104341', 'ENSG00000162511', 'ENSG00000100600', 'ENSG00000107798', 'ENSG00000003056', 'ENSG00000104774', 'ENSG00000109323', 'ENSG00000090674', 'ENSG00000164073', 'ENSG00000198951', 'ENSG00000108784', 'ENSG00000103174', 'ENSG00000131400', 'ENSG00000204386', 'ENSG00000141458', 'ENSG00000119655', 'ENSG00000103066', 'ENSG00000131238', 'ENSG00000221988', 'ENSG00000197746', 'ENSG00000178597', 'ENSG00000138760', 'ENSG00000181523', 'ENSG00000018280', 'ENSG00000110911', 'ENSG00000119899', 'ENSG00000166311', 'ENSG00000134243', 'ENSG00000144455', 'ENSG00000110719', 'ENSG00000166340']"
KEGG_CARDIAC_MUSCLE_CONTRACTION,"['ACTC1', 'ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4', 'ATP1B1', 'ATP1B2', 'ATP1B3', 'ATP1B4', 'ATP2A2', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNA2D1', 'CACNA2D2', 'CACNA2D3', 'CACNA2D4', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'CACNG1', 'CACNG2', 'CACNG3', 'CACNG4', 'CACNG5', 'CACNG6', 'CACNG7', 'CACNG8', 'COX4I1', 'COX4I2', 'COX5A', 'COX5B', 'COX6A1', 'COX6A2', 'COX6B1', 'COX6B2', 'COX6C', 'COX6CP3', 'COX7A1', 'COX7A2', 'COX7A2L', 'COX7B', 'COX7B2', 'COX7C', 'COX8A', 'COX8C', 'CYC1', 'FXYD2', 'MT-CO1', 'MT-CO2', 'MT-CO3', 'MT-CYB', 'MYH6', 'MYH7', 'MYL2', 'MYL3', 'RYR2', 'SLC8A1', 'SLC9A1', 'SLC9A6', 'TNNC1', 'TNNI3', 'TNNT2', 'TPM1', 'TPM2', 'TPM3', 'TPM4', 'UQCR10', 'UQCR10P1', 'UQCR11', 'UQCRB', 'UQCRC1', 'UQCRC2', 'UQCRFS1', 'UQCRH', 'UQCRHL', 'UQCRQ']","['ENSG00000159251', 'ENSG00000163399', 'ENSG00000018625', 'ENSG00000105409', 'ENSG00000132681', 'ENSG00000143153', 'ENSG00000129244', 'ENSG00000069849', 'ENSG00000101892', 'ENSG00000174437', 'ENSG00000151067', 'ENSG00000157388', 'ENSG00000102001', 'ENSG00000081248', 'ENSG00000153956', 'ENSG00000007402', 'ENSG00000157445', 'ENSG00000151062', 'ENSG00000067191', 'ENSG00000165995', 'ENSG00000167535', 'ENSG00000182389', 'ENSG00000108878', 'ENSG00000166862', 'ENSG00000006116', 'ENSG00000075461', 'ENSG00000075429', 'ENSG00000130433', 'ENSG00000105605', 'ENSG00000142408', 'ENSG00000131143', 'ENSG00000131055', 'ENSG00000178741', 'ENSG00000135940', 'ENSG00000111775', 'ENSG00000156885', 'ENSG00000126267', 'ENSG00000160471', 'ENSG00000164919', 'ENSG00000266251', 'ENSG00000161281', 'ENSG00000112695', 'ENSG00000115944', 'ENSG00000131174', 'ENSG00000170516', 'ENSG00000127184', 'ENSG00000176340', 'ENSG00000187581', 'ENSG00000179091', 'ENSG00000137731', 'ENSG00000198804', 'ENSG00000198712', 'ENSG00000198938', 'ENSG00000198727', 'ENSG00000197616', 'ENSG00000092054', 'ENSG00000111245', 'ENSG00000160808', 'ENSG00000198626', 'ENSG00000183023', 'ENSG00000090020', 'ENSG00000198689', 'ENSG00000114854', 'ENSG00000129991', 'ENSG00000118194', 'ENSG00000140416', 'ENSG00000198467', 'ENSG00000143549', 'ENSG00000167460', 'ENSG00000184076', 'ENSG00000237528', 'ENSG00000127540', 'ENSG00000156467', 'ENSG00000010256', 'ENSG00000140740', 'ENSG00000169021', 'ENSG00000173660', 'ENSG00000233954', 'ENSG00000164405']"
KEGG_RENIN_ANGIOTENSIN_SYSTEM,"['ACE', 'ACE2', 'AGT', 'AGTR1', 'AGTR2', 'ANPEP', 'CMA1', 'CPA3', 'CTSA', 'CTSG', 'ENPEP', 'LNPEP', 'MAS1', 'MME', 'NLN', 'REN', 'THOP1']","['ENSG00000159640', 'ENSG00000130234', 'ENSG00000135744', 'ENSG00000144891', 'ENSG00000180772', 'ENSG00000166825', 'ENSG00000092009', 'ENSG00000163751', 'ENSG00000064601', 'ENSG00000100448', 'ENSG00000138792', 'ENSG00000113441', 'ENSG00000130368', 'ENSG00000196549', 'ENSG00000123213', 'ENSG00000143839', 'ENSG00000172009']"
KEGG_CIRCADIAN_RHYTHM_MAMMAL,"['BHLHE40', 'BHLHE41', 'BMAL1', 'CLOCK', 'CRY1', 'CRY2', 'CSNK1D', 'CSNK1E', 'NPAS2', 'NR1D1', 'PER1', 'PER2', 'PER3']","['ENSG00000134107', 'ENSG00000123095', 'ENSG00000133794', 'ENSG00000134852', 'ENSG00000008405', 'ENSG00000121671', 'ENSG00000141551', 'ENSG00000213923', 'ENSG00000170485', 'ENSG00000126368', 'ENSG00000179094', 'ENSG00000132326', 'ENSG00000049246']"
KEGG_TASTE_TRANSDUCTION,"['ADCY4', 'ADCY6', 'ADCY8', 'ASIC2', 'CACNA1A', 'CACNA1B', 'GNAS', 'GNAT3', 'GNB1', 'GNB3', 'GNG13', 'GNG3', 'GRM4', 'ITPR3', 'KCNB1', 'PDE1A', 'PLCB2', 'PRKACA', 'PRKACB', 'PRKACG', 'PRKX', 'SCNN1A', 'SCNN1B', 'SCNN1G', 'TAS1R1', 'TAS1R2', 'TAS1R3', 'TAS2R1', 'TAS2R10', 'TAS2R13', 'TAS2R14', 'TAS2R16', 'TAS2R19', 'TAS2R20', 'TAS2R3', 'TAS2R31', 'TAS2R38', 'TAS2R39', 'TAS2R4', 'TAS2R40', 'TAS2R41', 'TAS2R42', 'TAS2R43', 'TAS2R45', 'TAS2R46', 'TAS2R5', 'TAS2R50', 'TAS2R60', 'TAS2R7', 'TAS2R8', 'TAS2R9', 'TRPM5']","['ENSG00000129467', 'ENSG00000174233', 'ENSG00000155897', 'ENSG00000108684', 'ENSG00000141837', 'ENSG00000148408', 'ENSG00000087460', 'ENSG00000214415', 'ENSG00000078369', 'ENSG00000111664', 'ENSG00000127588', 'ENSG00000162188', 'ENSG00000124493', 'ENSG00000096433', 'ENSG00000158445', 'ENSG00000115252', 'ENSG00000137841', 'ENSG00000072062', 'ENSG00000142875', 'ENSG00000165059', 'ENSG00000183943', 'ENSG00000111319', 'ENSG00000168447', 'ENSG00000166828', 'ENSG00000173662', 'ENSG00000179002', 'ENSG00000169962', 'ENSG00000169777', 'ENSG00000121318', 'ENSG00000212128', 'ENSG00000212127', 'ENSG00000128519', 'ENSG00000212124', 'ENSG00000255837', 'ENSG00000127362', 'ENSG00000256436', 'ENSG00000257138', 'ENSG00000236398', 'ENSG00000127364', 'ENSG00000221937', 'ENSG00000221855', 'ENSG00000186136', 'ENSG00000255374', 'ENSG00000261936', 'ENSG00000226761', 'ENSG00000127366', 'ENSG00000212126', 'ENSG00000185899', 'ENSG00000121377', 'ENSG00000121314', 'ENSG00000121381', 'ENSG00000070985']"
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,"['AQP1', 'ATP1A1', 'ATP1A2', 'ATP1A3', 'ATP1A4', 'ATP1B1', 'ATP1B2', 'ATP1B3', 'ATP1B4', 'CA2', 'CA4', 'FXYD2', 'GLS', 'GLS2', 'GLUD1', 'GLUD2', 'MDH1', 'PCK1', 'PCK2', 'SLC25A10', 'SLC38A3', 'SLC4A4', 'SLC9A3']","['ENSG00000240583', 'ENSG00000163399', 'ENSG00000018625', 'ENSG00000105409', 'ENSG00000132681', 'ENSG00000143153', 'ENSG00000129244', 'ENSG00000069849', 'ENSG00000101892', 'ENSG00000104267', 'ENSG00000167434', 'ENSG00000137731', 'ENSG00000115419', 'ENSG00000135423', 'ENSG00000148672', 'ENSG00000182890', 'ENSG00000014641', 'ENSG00000124253', 'ENSG00000100889', 'ENSG00000183048', 'ENSG00000188338', 'ENSG00000080493', 'ENSG00000066230']"
KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,"['ABL1', 'ACTB', 'ACTG1', 'ARHGEF2', 'ARPC1A', 'ARPC1B', 'ARPC2', 'ARPC3', 'ARPC4', 'ARPC5', 'ARPC5L', 'CD14', 'CDC42', 'CDH1', 'CLDN1', 'CTNNB1', 'CTTN', 'EZR', 'FYN', 'HCLS1', 'ITGB1', 'KRT18', 'LY96', 'NCK1', 'NCK2', 'NCL', 'OCLN', 'PRKCA', 'RHOA', 'ROCK1', 'ROCK2', 'TLR4', 'TLR5', 'TUBA1A', 'TUBA1B', 'TUBA1C', 'TUBA3C', 'TUBA3D', 'TUBA3E', 'TUBA4A', 'TUBA8', 'TUBAL3', 'TUBB', 'TUBB1', 'TUBB2A', 'TUBB2B', 'TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB6', 'TUBB7P', 'TUBB8', 'WAS', 'WASL', 'YWHAQ', 'YWHAZ']","['ENSG00000097007', 'ENSG00000075624', 'ENSG00000184009', 'ENSG00000116584', 'ENSG00000241685', 'ENSG00000130429', 'ENSG00000163466', 'ENSG00000111229', 'ENSG00000241553', 'ENSG00000162704', 'ENSG00000136950', 'ENSG00000170458', 'ENSG00000070831', 'ENSG00000039068', 'ENSG00000163347', 'ENSG00000168036', 'ENSG00000085733', 'ENSG00000092820', 'ENSG00000010810', 'ENSG00000180353', 'ENSG00000150093', 'ENSG00000111057', 'ENSG00000154589', 'ENSG00000158092', 'ENSG00000071051', 'ENSG00000115053', 'ENSG00000197822', 'ENSG00000154229', 'ENSG00000067560', 'ENSG00000067900', 'ENSG00000134318', 'ENSG00000136869', 'ENSG00000187554', 'ENSG00000167552', 'ENSG00000123416', 'ENSG00000167553', 'ENSG00000198033', 'ENSG00000075886', 'ENSG00000152086', 'ENSG00000127824', 'ENSG00000183785', 'ENSG00000178462', 'ENSG00000196230', 'ENSG00000101162', 'ENSG00000137267', 'ENSG00000137285', 'ENSG00000258947', 'ENSG00000104833', 'ENSG00000188229', 'ENSG00000176014', 'ENSG00000251297', 'ENSG00000261456', 'ENSG00000015285', 'ENSG00000106299', 'ENSG00000134308', 'ENSG00000164924']"
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,"['ACTN1', 'ACTN2', 'ACTN3', 'ACTN4', 'C1QA', 'C1QB', 'C1QC', 'C1R', 'C1S', 'C2', 'C3', 'C4A', 'C4B', 'C5', 'C6', 'C7', 'C8A', 'C8B', 'C8G', 'C9', 'CD28', 'CD40', 'CD40LG', 'CD80', 'CD86', 'CTSG', 'ELANE', 'FCGR1A', 'FCGR2A', 'FCGR2B', 'FCGR2C', 'FCGR3A', 'FCGR3B', 'GRIN2A', 'GRIN2B', 'H2AB1', 'H2AB2', 'H2AB3', 'H2AC1', 'H2AC11', 'H2AC12', 'H2AC13', 'H2AC14', 'H2AC15', 'H2AC16', 'H2AC17', 'H2AC18', 'H2AC19', 'H2AC20', 'H2AC21', 'H2AC25', 'H2AC4', 'H2AC6', 'H2AC7', 'H2AC8', 'H2ACP1', 'H2AJ', 'H2AX', 'H2AZ1', 'H2AZ2', 'H2BC1', 'H2BC10', 'H2BC11', 'H2BC12', 'H2BC13', 'H2BC14', 'H2BC15', 'H2BC17', 'H2BC18', 'H2BC21', 'H2BC26', 'H2BC3', 'H2BC4', 'H2BC5', 'H2BC6', 'H2BC7', 'H2BC8', 'H2BC9', 'H2BW1', 'H2BW2', 'H3-3A', 'H3-3B', 'H3-4', 'H3-5', 'H3C1', 'H3C10', 'H3C11', 'H3C12', 'H3C13', 'H3C14', 'H3C15', 'H3C2', 'H3C3', 'H3C4', 'H3C6', 'H3C7', 'H3C8', 'H3Y1', 'H3Y2', 'H4C1', 'H4C11', 'H4C12', 'H4C13', 'H4C14', 'H4C15', 'H4C16', 'H4C2', 'H4C3', 'H4C4', 'H4C5', 'H4C6', 'H4C7', 'H4C8', 'H4C9', 'HLA-DMA', 'HLA-DMB', 'HLA-DOA', 'HLA-DOB', 'HLA-DPA1', 'HLA-DPB1', 'HLA-DQA1', 'HLA-DQA2', 'HLA-DQB1', 'HLA-DRA', 'HLA-DRB1', 'HLA-DRB3', 'HLA-DRB4', 'HLA-DRB5', 'IFNG', 'IL10', 'MACROH2A1', 'MACROH2A2', 'RO60', 'SNRPB', 'SNRPD1', 'SNRPD3', 'SSB', 'TNF', 'TRIM21']","['ENSG00000072110', 'ENSG00000077522', 'ENSG00000248746', 'ENSG00000130402', 'ENSG00000173372', 'ENSG00000173369', 'ENSG00000159189', 'ENSG00000159403', 'ENSG00000182326', 'ENSG00000166278', 'ENSG00000125730', 'ENSG00000244731', 'ENSG00000224389', 'ENSG00000106804', 'ENSG00000039537', 'ENSG00000112936', 'ENSG00000157131', 'ENSG00000021852', 'ENSG00000176919', 'ENSG00000113600', 'ENSG00000178562', 'ENSG00000101017', 'ENSG00000102245', 'ENSG00000121594', 'ENSG00000114013', 'ENSG00000100448', 'ENSG00000197561', 'ENSG00000150337', 'ENSG00000143226', 'ENSG00000072694', 'ENSG00000244682', 'ENSG00000203747', 'ENSG00000162747', 'ENSG00000183454', 'ENSG00000273079', 'ENSG00000274183', 'ENSG00000277858', 'ENSG00000277745', 'ENSG00000164508', 'ENSG00000196787', 'ENSG00000274997', 'ENSG00000196747', 'ENSG00000276368', 'ENSG00000275221', 'ENSG00000276903', 'ENSG00000278677', 'ENSG00000288825', 'ENSG00000288859', 'ENSG00000184260', 'ENSG00000184270', 'ENSG00000181218', 'ENSG00000278463', 'ENSG00000180573', 'ENSG00000196866', 'ENSG00000277075', 'ENSG00000223383', 'ENSG00000246705', 'ENSG00000188486', 'ENSG00000164032', 'ENSG00000105968', 'ENSG00000146047', 'ENSG00000278588', 'ENSG00000124635', 'ENSG00000197903', 'ENSG00000185130', 'ENSG00000273703', 'ENSG00000233822', 'ENSG00000274641', 'ENSG00000203814', 'ENSG00000184678', 'ENSG00000196890', 'ENSG00000276410', 'ENSG00000180596', 'ENSG00000158373', 'ENSG00000274290', 'ENSG00000277224', 'ENSG00000273802', 'ENSG00000275713', 'ENSG00000123569', 'ENSG00000101812', 'ENSG00000163041', 'ENSG00000132475', 'ENSG00000168148', 'ENSG00000188375', 'ENSG00000275714', 'ENSG00000278828', 'ENSG00000275379', 'ENSG00000197153', 'ENSG00000183598', 'ENSG00000203811', 'ENSG00000203852', 'ENSG00000286522', 'ENSG00000287080', 'ENSG00000197409', 'ENSG00000274750', 'ENSG00000277775', 'ENSG00000273983', 'ENSG00000269466', 'ENSG00000268799', 'ENSG00000278637', 'ENSG00000197238', 'ENSG00000273542', 'ENSG00000275126', 'ENSG00000270882', 'ENSG00000270276', 'ENSG00000197837', 'ENSG00000278705', 'ENSG00000197061', 'ENSG00000277157', 'ENSG00000276966', 'ENSG00000274618', 'ENSG00000275663', 'ENSG00000158406', 'ENSG00000276180', 'ENSG00000204257', 'ENSG00000242574', 'ENSG00000204252', 'ENSG00000241106', 'ENSG00000231389', 'ENSG00000223865', 'ENSG00000196735', 'ENSG00000237541', 'ENSG00000179344', 'ENSG00000204287', 'ENSG00000196126', 'ENSG00000196101', 'ENSG00000227357', 'ENSG00000198502', 'ENSG00000111537', 'ENSG00000136634', 'ENSG00000113648', 'ENSG00000099284', 'ENSG00000116747', 'ENSG00000125835', 'ENSG00000167088', 'ENSG00000100028', 'ENSG00000138385', 'ENSG00000232810', 'ENSG00000132109']"
KEGG_PRIMARY_IMMUNODEFICIENCY,"['ADA', 'AICDA', 'AIRE', 'BLNK', 'BTK', 'CD19', 'CD3D', 'CD3E', 'CD4', 'CD40', 'CD40LG', 'CD79A', 'CD8A', 'CD8B', 'CIITA', 'DCLRE1C', 'ICOS', 'IGLL1', 'IKBKG', 'IL2RG', 'IL7R', 'JAK3', 'LCK', 'PTPRC', 'RAG1', 'RAG2', 'RFX5', 'RFXANK', 'RFXAP', 'TAP1', 'TAP2', 'TNFRSF13B', 'TNFRSF13C', 'UNG', 'ZAP70']","['ENSG00000196839', 'ENSG00000111732', 'ENSG00000160224', 'ENSG00000095585', 'ENSG00000010671', 'ENSG00000177455', 'ENSG00000167286', 'ENSG00000198851', 'ENSG00000010610', 'ENSG00000101017', 'ENSG00000102245', 'ENSG00000105369', 'ENSG00000153563', 'ENSG00000172116', 'ENSG00000179583', 'ENSG00000152457', 'ENSG00000163600', 'ENSG00000128322', 'ENSG00000269335', 'ENSG00000147168', 'ENSG00000168685', 'ENSG00000105639', 'ENSG00000182866', 'ENSG00000081237', 'ENSG00000166349', 'ENSG00000175097', 'ENSG00000143390', 'ENSG00000064490', 'ENSG00000133111', 'ENSG00000168394', 'ENSG00000204267', 'ENSG00000240505', 'ENSG00000159958', 'ENSG00000076248', 'ENSG00000115085']"
KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,"['ACE', 'ACTB', 'ACTC1', 'ACTG1', 'ATP2A2', 'CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S', 'CACNA2D1', 'CACNA2D2', 'CACNA2D3', 'CACNA2D4', 'CACNB1', 'CACNB2', 'CACNB3', 'CACNB4', 'CACNG1', 'CACNG2', 'CACNG3', 'CACNG4', 'CACNG5', 'CACNG6', 'CACNG7', 'CACNG8', 'DAG1', 'DES', 'DMD', 'EMD', 'IGF1', 'IL6', 'ITGA1', 'ITGA10', 'ITGA11', 'ITGA2', 'ITGA2B', 'ITGA3', 'ITGA4', 'ITGA5', 'ITGA6', 'ITGA7', 'ITGA8', 'ITGA9', 'ITGAV', 'ITGB1', 'ITGB3', 'ITGB4', 'ITGB5', 'ITGB6', 'ITGB7', 'ITGB8', 'LAMA2', 'LMNA', 'MYBPC3', 'MYH6', 'MYH7', 'MYL2', 'MYL3', 'PRKAA1', 'PRKAA2', 'PRKAB1', 'PRKAB2', 'PRKAG1', 'PRKAG2', 'PRKAG3', 'RYR2', 'SGCA', 'SGCB', 'SGCD', 'SGCG', 'SLC8A1', 'TGFB1', 'TGFB2', 'TGFB3', 'TNF', 'TNNC1', 'TNNI3', 'TNNT2', 'TPM1', 'TPM2', 'TPM3', 'TPM4', 'TTN']","['ENSG00000159640', 'ENSG00000075624', 'ENSG00000159251', 'ENSG00000184009', 'ENSG00000174437', 'ENSG00000151067', 'ENSG00000157388', 'ENSG00000102001', 'ENSG00000081248', 'ENSG00000153956', 'ENSG00000007402', 'ENSG00000157445', 'ENSG00000151062', 'ENSG00000067191', 'ENSG00000165995', 'ENSG00000167535', 'ENSG00000182389', 'ENSG00000108878', 'ENSG00000166862', 'ENSG00000006116', 'ENSG00000075461', 'ENSG00000075429', 'ENSG00000130433', 'ENSG00000105605', 'ENSG00000142408', 'ENSG00000173402', 'ENSG00000175084', 'ENSG00000198947', 'ENSG00000102119', 'ENSG00000017427', 'ENSG00000136244', 'ENSG00000213949', 'ENSG00000143127', 'ENSG00000137809', 'ENSG00000164171', 'ENSG00000005961', 'ENSG00000005884', 'ENSG00000115232', 'ENSG00000161638', 'ENSG00000091409', 'ENSG00000135424', 'ENSG00000077943', 'ENSG00000144668', 'ENSG00000138448', 'ENSG00000150093', 'ENSG00000259207', 'ENSG00000132470', 'ENSG00000082781', 'ENSG00000115221', 'ENSG00000139626', 'ENSG00000105855', 'ENSG00000196569', 'ENSG00000160789', 'ENSG00000134571', 'ENSG00000197616', 'ENSG00000092054', 'ENSG00000111245', 'ENSG00000160808', 'ENSG00000132356', 'ENSG00000162409', 'ENSG00000111725', 'ENSG00000131791', 'ENSG00000181929', 'ENSG00000106617', 'ENSG00000115592', 'ENSG00000198626', 'ENSG00000108823', 'ENSG00000163069', 'ENSG00000170624', 'ENSG00000102683', 'ENSG00000183023', 'ENSG00000105329', 'ENSG00000092969', 'ENSG00000119699', 'ENSG00000232810', 'ENSG00000114854', 'ENSG00000129991', 'ENSG00000118194', 'ENSG00000140416', 'ENSG00000198467', 'ENSG00000143549', 'ENSG00000167460', 'ENSG00000155657']"
